episode,net_worth,avg_reward,actor_loss,critic_loss,total_loss,orders
53,958.9812972713195,1.7695403946368227,0.007104976234040805,8.058212240484864e-05,0.007185558432684047,993
54,1171.4795554226348,1.9655208905319566,-0.00587587257650739,9.64093816037348e-05,-0.005779463635576576,983
55,942.7529356599275,0.22497574830884937,0.037996067646890876,0.0004612121926038526,0.03845728131011129,139
56,1164.3474236141546,1.9093900449518377,-0.00222234167958959,7.63183610501983e-05,-0.0021460230665979905,993
57,854.5083115231877,1.5209179539019906,-0.001055461798023316,7.12096803113127e-05,-0.0009842519522862859,990
58,955.4009530551558,1.8202144959446032,0.0007048657038467354,9.09321495214499e-05,0.0007957980649734963,993
59,988.5794377164733,0.8012393638975671,0.02206394427205221,0.00019539870453924707,0.02225934430025518,386
60,1150.9955858659368,1.9138207836683625,-0.0029965837369672955,9.211956014496537e-05,-0.0029044641472864897,993
61,1233.8664526882803,1.9565533084315205,0.003275087379734032,7.585862051655568e-05,0.0033509462868096308,992
62,1077.3321162236343,1.8316892731609051,-0.009102398954564706,3.242296882035589e-05,-0.009069975469901691,995
63,1422.5154746784826,2.3538848124157425,-0.0031945564565830863,9.485290115662792e-05,-0.0030997040172223932,996
64,933.4128796516688,2.00830623706966,3.428150957915932e-05,0.00016244777175415946,0.00019673002389026807,997
65,927.2241200032616,1.9409066490769147,-0.005978292762301862,0.0001241202299524957,-0.005854172247927636,995
66,1323.0918911047688,2.097308696849844,0.0037774318927404236,0.0001502763978578514,0.003927707939556058,996
67,1092.266430356124,1.6269661098312413,0.0005503543638042174,4.8486713586726184e-05,0.0005988407545373775,993
68,1533.8451607237962,2.4246915139820495,-0.0017197932393173687,0.00013237342545835418,-0.0015874198330493527,990
69,1072.9774435749764,1.9003519867234608,-0.0064829983934032494,0.00011661896344321576,-0.006366379737301031,983
70,1106.4968645975562,1.829867951228595,0.006189388799975859,5.8345807087789583e-05,0.006247733898089791,991
71,1039.5652979463446,2.120341783976599,0.0004378242192615289,0.0001197676388301261,0.0005575923576543573,989
72,1240.6587049015436,2.0210366514811087,-0.007817262999742525,8.570668960601324e-05,-0.007731555957434466,997
73,1318.67624395587,1.9819000789651178,-0.004409034152558888,0.00010199640533983256,-0.004307037338003283,993
74,901.890098869844,1.922484970257939,0.001851321272260975,0.00010378052359101275,0.0019551016368495764,989
75,937.7917484117003,1.931059597914102,-0.0020705902610643535,7.460916118589012e-05,-0.0019959806142651358,988
76,889.1200893402479,1.2953764226542415,-0.0015986826783773722,6.323722775505302e-05,-0.001535445885383524,980
77,1069.8738085272578,1.903269071000946,-0.0007382913347100839,7.254570658687953e-05,-0.0006657461162831169,991
78,1154.2595188355647,1.7310906548477656,0.0011796597187640145,8.773384361120407e-05,0.0012673939112573863,971
79,1308.9254159242191,2.043917714392026,-0.003036007797345519,0.00014053493734991206,-0.002895472204545513,981
80,895.0767863100946,1.276451737300106,-0.0030911076293705262,7.204629121133621e-05,-0.003019061652230448,970
